RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe)
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,-0.9950595915369127,-0.8435551006302491,-0.9993182630185208,0.35329662169221293,0.05225251979885552,-0.1564094319152007,0.05225251979885552,0.05225251979885552,-0.8408001438139214,-0.999116586679734,0.3580718776447274,0.047149454223816396,-0.1513609113970508,0.047149454223816396,0.047149454223816396,-0.7593990591375082,0.858620594603888,-0.5803868631552218,0.4920349695553624,-0.5803868631552218,-0.5803868631552218,0.48168165414406305,-0.08908541693645897,-0.015573657959446957,-0.08908541693645897,-0.08908541693645897,-0.9157727188827872,0.9527624500131389,-0.9157727188827872,-0.9157727188827872,-0.9945158095364889,1.0,1.0,-0.9945158095364889,-0.9945158095364889,1.0
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,-0.9790555424019785,-0.9938017293042786,-0.9960773521021629,0.7870609618168194,0.05777413817850036,-0.9486714684531148,0.05777413817850036,0.05777413817850036,-0.9081148108170474,-0.9732000466788269,0.5525250109006561,-0.25981735621375585,-0.9999993403876596,-0.25981735621375585,-0.25981735621375585,-0.990436984097473,0.6280307110071778,-0.16839744794907702,-0.9955119302282575,-0.16839744794907702,-0.16839744794907702,0.7701141090296622,0.030791459082466124,-0.9568666743872632,0.030791459082466124,0.030791459082466124,0.6613166137491598,0.8966771277927515,0.6613166137491598,0.6613166137491598,0.2609263150959938,1.0,1.0,0.2609263150959938,0.2609263150959938,1.0
1.51888,14.99,0.78,1.74,72.5,0.0,9.95,0.0,0.0,-0.6960487933634221,-0.6654404137285197,-0.9931297204207271,0.19028519447358613,0.0518930082152256,0.45583107388049005,0.0518930082152256,0.0518930082152256,-0.9980763390000593,-0.5216293511990908,0.8894781904056631,-0.7531471587589076,0.9814828407869828,-0.7531471587589076,-0.7531471587589076,-0.81295203709989,-0.5204922624215538,0.7109135380122773,-0.262463465551043,0.7109135380122773,0.7109135380122773,0.40096742858904894,-0.16839744794907702,0.639944250264213,-0.16839744794907702,-0.16839744794907702,-0.9705316516498831,0.7188908065772779,-0.9705316516498831,-0.9705316516498831,-0.865212631343072,1.0,1.0,-0.865212631343072,-0.865212631343072,1.0
1.51916,14.15,0.0,2.09,72.74,0.0,10.88,0.0,0.0,-0.9992472476565506,0.05161338344262481,-0.8926673644949403,0.41844508690733734,0.05161338344262481,0.9860528468592223,0.05161338344262481,0.05161338344262481,-0.012832706608316757,-0.8617756456867935,0.476089053352859,-0.012832706608316757,0.9947267609970849,-0.012832706608316757,-0.012832706608316757,-0.49618891270599885,-0.885434173052209,1.0,-0.11531716371126842,1.0,1.0,0.842858202316649,-0.49618891270599885,0.919641581462169,-0.49618891270599885,-0.49618891270599885,-0.885434173052209,-0.3595584740224311,-0.885434173052209,-0.885434173052209,-0.11531716371126842,1.0,1.0,-0.11531716371126842,-0.11531716371126842,1.0
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,-0.9317015430448757,0.0510840826335389,-0.4872114076915326,0.9216310131295501,0.0510840826335389,0.9850177567409686,0.0510840826335389,0.0510840826335389,-0.41034564791167505,-0.8320721131583901,0.9971583371046439,-0.41034564791167505,0.7977397598084988,-0.41034564791167505,-0.41034564791167505,0.8472551110134161,-0.3404800069736888,1.0,0.22254651323816765,1.0,1.0,0.21097532930543633,0.8472551110134161,0.7064188202839368,0.8472551110134161,0.8472551110134161,-0.3404800069736888,-0.9924448300725429,-0.3404800069736888,-0.3404800069736888,0.22254651323816765,1.0,1.0,0.22254651323816765,0.22254651323816765,1.0
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,0.9991350910251665,0.0596109659522188,-0.2766955308302407,0.04785173238452198,0.0596109659522188,-0.3023607569533355,0.0596109659522188,0.0596109659522188,0.10106754792472608,0.4270613958204742,0.11277628311202649,0.10106754792472608,0.45115141704025374,0.10106754792472608,0.10106754792472608,0.9427546655283462,0.9999306600174662,1.0,0.9334744701125118,1.0,1.0,0.9387621370482149,0.9427546655283462,0.7604343160346811,0.9427546655283462,0.9427546655283462,0.9999306600174662,0.9291863380514094,0.9999306600174662,0.9999306600174662,0.9334744701125118,1.0,1.0,0.9334744701125118,0.9334744701125118,1.0
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,-0.8743734154013229,-0.0010789801753318393,-0.9838942568379183,0.4740481136644131,-0.9915984956606188,0.7911406241450203,-0.9046312337610454,0.05945124972025318,-0.3790408608781635,-0.9784534628188842,0.10600249902117563,-0.966911577546057,0.9636523516532692,-0.676377327721684,0.43241277233123077,0.2932370853988631,0.8186291328662889,0.24508854269136174,-0.7004432545028275,-0.3168333656023177,-0.9982947757947531,0.7121616607553232,-0.9096285273579443,0.576126448927319,-0.9899924966004454,-0.23692904868467468,0.6761854923786985,-0.9553907483295965,0.17171734183077755,-0.8507587710905391,0.616257443581183,-0.9817022029984541,-0.18807683889288013,0.9438121398848469,0.657586742911669,0.371659872260533
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,-0.9915077849141182,0.06594313359985249,-0.82714535325853,-0.871889367160738,-0.986710355395036,0.5189324702799271,-0.9999769660527816,0.05239232803288109,0.29670498341551926,-0.6733713928499223,-0.7337316084754496,-0.9974064764544135,0.30539407542391567,-0.9708518239398817,-0.18181613830901996,0.6944181792510162,0.6307913561627237,0.007610946134147902,-0.9305889258445285,0.17667868149685725,-0.9929980366980927,-0.3498653439683796,-0.8585264337421017,-0.15538617644156488,-0.7593990591375079,-0.6045522710579296,-0.8989766103988525,-0.07092040065742733,-0.8119163530990349,-0.5347106465935876,0.5679241732886949,-0.9986693942378135,0.11056977982006957,0.42048665736974894,0.880829296973609,-0.059169093714148135
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,-0.7352144886314761,0.1501905633127183,-0.9255000230778537,0.07565029681110008,-0.5246923434174499,-0.5991381953201227,0.04762830127794168,0.04762830127794168,-0.4783366120376164,-0.507975692378278,-0.5428256668400303,0.09701411442317345,-0.9613722195415295,0.6420482618963624,0.6420482618963624,-0.1419083207836734,0.9486751518829699,-0.6978483250035639,0.9224682739361195,-0.9803817461388988,-0.9803817461388988,-0.2157182702380314,-0.2563109082275227,-0.8049399679500471,0.3342377271245026,0.3342377271245026,-0.7495800213847473,0.8909292896507497,-0.9923996959342071,-0.9923996959342071,-0.9999863651841218,0.8253356149096783,0.8253356149096783,-0.8282729333567239,-0.8282729333567239,1.0
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,-0.7810150979595066,-0.8359815212152284,-0.9043776185969957,-0.8896761006704077,-0.653102107428288,0.28297618753346154,0.04830751850130758,0.04830751850130758,-0.21701894718109085,-0.35111307122804297,-0.9562192313806349,-0.9961337256638667,0.8714030247877079,-0.6615119328113989,-0.6615119328113989,-0.43711544130702784,-0.9793917067576727,-0.9835573130340064,0.8217217718383782,-0.5885011172553458,-0.5885011172553458,-0.9979928587787161,-0.9487332188431072,0.7341579743117826,-0.4699231137276022,-0.4699231137276022,-0.3279807506981489,-0.09048871920607565,0.4130810873036338,0.4130810873036338,-0.4578490814853859,0.7248360107409052,0.7248360107409052,-0.9443372866993279,-0.9443372866993279,1.0
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0.0,0.03488332677047038,-0.9775999709576703,-0.952959165275378,-0.954451290248582,-0.2598372625747931,-0.7590966363263211,-0.9980750607606441,0.04712886278096788,0.3346562331308536,-0.17780907112311914,-0.17292434491803302,-0.9241328000731309,0.743343562696173,0.1900768325893095,-0.9966368740922918,-0.9999987317275395,-0.9999943250345793,-0.5389614493995115,-0.5274313005356097,-0.9329020910333036,-0.2563109082275227,-0.8694882246706099,-0.04918382191417055,-0.8798632124828492,-0.988531820827396,0.2578500325326696,-0.05413881237724894,-0.8774944956732023,-0.989268917943824,0.2530530348033067,-0.8752818770834645,-0.40703320665926557,0.9523335698857134,-0.6484711066917654,-0.6860299601802822,-0.10898675223987112
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,-0.9517727156433623,-0.9880828495377073,-0.9864942417035955,0.7094395345530264,0.05463910332141444,-0.7239038997004162,-0.6482879228230791,0.05463910332141444,-0.9988499829546511,-0.9992794816843866,0.5532011269993194,0.25434168418624353,-0.8478646592749066,-0.4819098543316285,0.25434168418624353,-0.9096285273579443,0.8687004251710254,-0.2076810016087838,-0.5189090939577425,-0.8244352886772224,-0.2076810016087838,0.8736102863111348,-0.21745242068136467,-0.5103349969029011,-0.8300535352352221,-0.21745242068136467,-0.6649503643367158,0.9960783826333368,0.032566881142087285,-0.6649503643367158,-0.7284236861977681,0.7248360107409052,1.0,-0.9999863651841218,-0.7284236861977681,0.7248360107409052
1.51602,14.85,0.0,2.38,73.28,0.0,8.76,0.64,0.09,-0.7911821894553603,0.054748938669153466,-0.7286638567655728,0.8240893171055306,0.054748938669153466,-0.6590495173233039,-0.5523858475698709,-0.03521638994638132,-0.6539796360890286,-0.048740276066700464,0.9863516370836342,-0.6539796360890286,0.048036604666142735,-0.9763399001451278,-0.719327020537238,-0.7237378787025686,-0.5204922624215538,1.0,-0.7870537770643236,0.8020957578842927,0.9959527330119943,0.965931798010725,-0.7237378787025686,0.14392414497799308,-0.9926167167059371,-0.7828316566380651,-0.5204922624215538,0.9363922465601978,0.09244047741847605,-0.4416414193077843,-0.7870537770643236,0.8020957578842927,0.9959527330119943,-0.9996930420352065,-0.8393130343914837,0.7451744023448704
1.51623,14.2,0.0,2.79,73.46,0.04,9.04,0.4,0.09,-0.9999658307651894,0.054539252431542576,-0.39508371715217283,0.9122741798157382,0.014565811691647194,-0.42534611662349087,-0.3386047646400365,-0.03542625890753504,-0.06279172292408176,-0.28476339468602824,0.95396870285333,-0.10265191758581069,-0.31641213429626475,-0.4464848914122656,-0.1522387756638648,-0.9388254042737362,-0.359215694720227,0.9992001066609779,-0.9268817986880358,0.9210609940028851,0.9959527330119943,0.6586475955825515,-0.9518465095402424,0.7409109405100259,-0.9988285931772186,-0.9659793123979747,-0.32160813176404734,0.6832507093535931,0.032566881142087285,-0.2738822864870273,-0.9411505223377319,0.9047516632199635,0.9915618937147881,-0.9998841469978862,-0.9568666743872632,0.8823328586101216
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,-0.847665606929013,0.05358065628484173,-0.9302886643317871,0.6516537483715997,0.05358065628484173,-0.8124746108757815,-0.9994082870762305,-0.026390608892072596,-0.5751872690824027,-0.504462722145928,0.9811261997946839,-0.5751872690824027,-0.2782242832789485,-0.8068259031699938,-0.6387196101514878,-0.4161468365471424,-0.7225109477983751,1.0,-0.6256920379942952,-0.019202492901692646,0.9968017063026194,0.9293220412920782,-0.4161468365471424,-0.44893603808092,-0.9011387094668886,-0.48748210233435935,-0.7225109477983751,0.9913782558773138,0.7051060149232231,-0.6649503643367158,-0.6256920379942952,-0.019202492901692646,0.9968017063026194,-0.7679114921698744,-0.6860299601802822,-0.09904103659872825
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,-0.9327365540050224,0.0539401356740166,-0.9375639630843436,0.830164479703051,0.0539401356740166,-0.8184707464554472,-0.9985009005855467,-0.016032986228019398,-0.41034564791167505,-0.6733713928499223,0.9934412552329649,-0.41034564791167505,-0.46350341921258215,-0.9122565482301332,-0.47312369706467594,-0.397878873789916,-0.5119277164778855,1.0,-0.6178601819419246,0.0007963267107332633,0.9975510002532796,0.9917906001833225,-0.397878873789916,-0.47553692799599256,-0.917754505966276,-0.46107269137671275,-0.5119277164778855,0.9917435630422239,0.858620594603888,-0.4505911043892119,-0.6178601819419246,0.0007963267107332633,0.9975510002532796,-0.786779754396419,-0.6713422630206088,-0.06914844865406218
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,-0.9986214951737283,0.05531807483105806,-0.49422140261841063,0.8810240977347665,-0.02465117584910155,-0.398723311618606,-0.5266489253123434,0.005346301325735917,-0.0028330550561391095,-0.4428362974924434,0.9070409336459789,-0.08273836737684159,-0.34472414556982073,-0.5751872690824027,-0.05280848317388083,-0.8953443058394921,-0.42361045720064006,0.9968017063026194,-0.9377236444023316,0.8196480178454795,0.9987502603949663,0.7827173638622762,-0.9280727102093327,0.6848703183835534,-0.9890078269824328,-0.9164848133487693,-0.3498653439683796,0.7119037480236556,0.17171734183077755,-0.37780770097834254,-0.9624854679762374,0.7712460149971067,0.9915618937147881,-0.9676072634589881,-0.9539136059197589,0.7899922314973651
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,-0.948476689830541,0.055208242930476714,-0.6106086927552548,0.7944689496104193,-0.08466220685558182,-0.06995709990442762,-0.6851165394426351,0.04522090033364644,0.26399995025572004,-0.7635285029919567,0.6489488382546992,0.1268244729473488,-0.2782242832789485,-0.5165638642860119,0.25434168418624525,-0.8244352886772224,-0.5625173152563635,0.9902159962126371,-0.9998908079249588,0.6894984329517471,0.9999500004166653,0.9316835325638788,-0.8953443058394921,0.8159818923245936,-0.9783616785819341,-0.8300535352352221,-0.4416414193077843,0.5746736518563773,0.21097532930543633,-0.5542214723793799,-0.9921699600893009,0.5816830894638835,0.9887710779360422,-0.7001262430542174,-0.9999885855671581,0.6822212072876136
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,-0.8730827355279,0.053500771031476525,-0.7546489879241534,0.8247967479534074,0.053500771031476525,-0.5040695424115194,-0.5699735575287955,0.053500771031476525,-0.5335843865891177,-0.2364975911413837,0.9998813345586655,-0.5335843865891177,0.08794135004389136,-0.940069154930553,-0.5335843865891177,-0.695563326462902,-0.5204922624215538,1.0,-0.8893942467775813,0.7899922314973651,1.0,0.9755082656138462,-0.695563326462902,0.29019032263813543,-0.9899924966004454,-0.695563326462902,-0.5204922624215538,0.8532601383952603,0.11233502658579932,-0.5204922624215538,-0.8893942467775813,0.7899922314973651,1.0,-0.982895383053711,-0.8893942467775813,0.7899922314973651
1.51531,14.38,0.0,2.66,73.1,0.04,9.08,0.64,0.0,-0.9825018712124468,0.05545785991810232,-0.5116284179394384,0.7088613877328787,0.01548570779753123,-0.3896617536724422,-0.5517938605182419,0.05545785991810232,-0.240453526461572,-0.2364975911413837,0.8848640167897932,-0.2790772624876394,-0.10176841212464498,-0.7725408701107985,-0.240453526461572,-0.886258343877352,-0.6649503643367158,0.9992001066609779,-0.9411505223377324,0.8020957578842927,1.0,0.9352695978962523,-0.9040721420170612,0.6775495468382797,-0.9874797699088649,-0.886258343877352,-0.6345509391160207,0.8782571979396012,-0.08731602611851305,-0.6649503643367158,-0.9539136059197585,0.7775727187509279,0.9992001066609779,-0.95673756308306,-0.9411505223377324,0.8020957578842927
1.51609,15.01,0.0,2.51,73.05,0.05,8.83,0.53,0.0,-0.683589641533364,0.05467904352442965,-0.6336784326148488,0.6732997110913425,0.004706309421108987,-0.6047757749619682,-0.4575995888976985,0.05467904352442965,-0.7661526988005201,0.23890729598243585,0.9954523273268087,-0.7973147490586094,0.2744859684947118,-0.9859273015453156,-0.7661526988005201,-0.8070881803961459,-0.7014481688394929,0.9987502603949663,-0.8282729333567239,0.862807070514761,1.0,0.9869427268940769,-0.8355887771314074,0.3376561735783406,-0.9948439033594595,-0.8070881803961459,-0.6649503643367158,0.980345528667094,-0.24491047981296446,-0.7014481688394929,-0.8552423788540459,0.8364626499151869,0.9987502603949663,-0.9979026414617453,-0.8282729333567239,0.862807070514761
1.51508,15.15,0.0,2.25,73.5,0.0,8.34,0.63,0.0,-0.5758795476915405,0.055687504485811334,-0.8118472408673452,0.9274939910705355,0.055687504485811334,-0.9088397968789406,-0.5432335152754008,0.055687504485811334,-0.848335236895769,0.12094359992847413,0.7741623082519141,-0.848335236895769,-0.07188285268913366,-0.9974064764544135,-0.848335236895769,-0.628173622722739,-0.32160813176404734,1.0,-0.46710904045956864,0.8080275083121519,1.0,0.9387621370482149,-0.628173622722739,-0.39454652444384136,-0.9659793123979747,-0.628173622722739,-0.32160813176404734,0.9874507816402049,0.29797696348019087,-0.32160813176404734,-0.46710904045956864,0.8080275083121519,1.0,-0.8983585839090317,-0.46710904045956864,0.8080275083121519
1.51653,11.95,0.0,1.19,75.18,2.7,8.93,0.0,0.0,0.6214851093141038,0.05423969649356591,-0.9068436376449854,0.26913040933271815,-0.47578735178848675,-0.5218722220595529,0.05423969649356591,0.05423969649356591,0.8159818923245936,0.8399369017140288,0.6714783710299626,-0.49064782101473653,-0.4436324464306309,0.8159818923245936,0.8159818923245936,0.371659872260533,0.9762835538078574,-0.9040721420170612,-0.8800741638058526,1.0,1.0,0.5638333841757953,-0.7327735548521205,-0.7679114921698744,0.371659872260533,0.371659872260533,-0.7901048233705705,-0.7564018877207835,0.9762835538078574,0.9762835538078574,0.5927150739007803,-0.9040721420170612,-0.9040721420170612,-0.8800741638058526,-0.8800741638058526,1.0
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,-0.7917200739054318,0.05562759749079262,-0.7013210233334743,0.986731302978481,0.05562759749079262,-0.8868276824752283,-0.4832329357038046,0.05562759749079262,-0.6539796360890286,-0.008759482722945482,0.8222712834681775,-0.6539796360890286,-0.3164121342962614,-0.9559364026863818,-0.6539796360890286,-0.7507546047254909,-0.10722084852347653,1.0,-0.5107168432519059,0.8472551110134161,1.0,0.7372696473652987,-0.7507546047254909,-0.18451099122887207,-0.9869722926960376,-0.7507546047254909,-0.10722084852347653,0.9095522153950305,0.4372806189609532,-0.10722084852347653,-0.5107168432519059,0.8472551110134161,1.0,-0.8893942467775822,-0.5107168432519059,0.8472551110134161
1.51658,14.8,0.0,1.99,73.11,0.0,8.28,1.71,0.0,-0.8204396626198136,0.05418977002857759,-0.9341282777798394,0.7167654724814994,0.05418977002857759,-0.9316741869698788,-0.9963907486829754,0.05418977002857759,-0.6153524829547208,-0.46953107608265787,0.9985101012891037,-0.6153524829547208,-0.46350341921258215,-0.6952442031491077,-0.6153524829547208,-0.40703320665926557,-0.6574483660720191,1.0,-0.4132483386740275,-0.13875453495237758,1.0,0.955859918302251,-0.40703320665926557,-0.6635651871965358,-0.848100031710408,-0.40703320665926557,-0.6574483660720191,0.9578400196842926,0.8374347922684147,-0.6574483660720191,-0.4132483386740275,-0.13875453495237758,1.0,-0.8444696962887733,-0.4132483386740275,-0.13875453495237758
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,-0.7260702653585218,0.05459916303097665,-0.7993537942395872,0.8353354175916681,0.05459916303097665,-0.6957074468191212,-0.577263688349202,0.05459916303097665,-0.7262376547487792,-0.05872578747008089,0.9595475082507646,-0.7262376547487792,0.0978980435349059,-0.9961337256638667,-0.7262376547487792,-0.6436084187135405,-0.5033119781891867,1.0,-0.7552387953835575,0.7838216658808492,1.0,0.9852826912157271,-0.6436084187135405,-0.015573657959446957,-0.9797489235606842,-0.6436084187135405,-0.5033119781891867,0.9464979787735549,0.14209011996687584,-0.5033119781891867,-0.7552387953835575,0.7838216658808492,1.0,-0.9989976346155036,-0.7552387953835575,0.7838216658808492
1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,-0.7252790218290712,0.05345084257421312,-0.984599641510925,0.6287095406853307,0.05345084257421312,-0.7632020912243856,-0.9972430541882199,0.05345084257421312,-0.7262376547487792,-0.504462722145928,0.9996975754357739,-0.7262376547487792,-0.001944900697305699,-0.7023970575027135,-0.7262376547487792,-0.2272020946930871,-0.7429235156722649,1.0,-0.6860299601802822,0.02079482780309243,1.0,0.8206643165974306,-0.2272020946930871,-0.552678081727632,-0.9783616785819341,-0.2272020946930871,-0.7429235156722649,0.9966881176125153,0.6537826043781696,-0.7429235156722649,-0.6860299601802822,0.02079482780309243,1.0,-0.7416818384607952,-0.6860299601802822,0.02079482780309243
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,-0.7327195327922145,0.05431957855544857,-0.9701719166318062,0.7166748155638061,0.05431957855544857,-0.7236830943773103,-0.9701027135711247,0.05431957855544857,-0.719327020537238,-0.45178003126522676,0.9963551495580582,-0.719327020537238,0.048036604666142735,-0.8184795410720783,-0.719327020537238,-0.294759352997261,-0.6574483660720191,1.0,-0.7284236861977681,0.18964083129783446,1.0,0.9138118099393837,-0.294759352997261,-0.4399781014467581,-0.9941296760805463,-0.294759352997261,-0.6574483660720191,0.995143842178187,0.6151471869018412,-0.6574483660720191,-0.7284236861977681,0.18964083129783446,1.0,-0.8108331849671466,-0.7284236861977681,0.18964083129783446
1.51831,14.39,0.0,1.82,72.86,1.41,6.47,2.88,0.0,-0.9799976339047498,0.05246223176498153,-0.9807134587587718,0.523439498021696,-0.9773413447794059,-0.13392475770166812,-0.3089406378311586,0.05246223176498153,-0.2501479486308675,-0.8766042809775726,0.755359162711905,-0.9957676088732885,-0.4256207413818005,-0.008759482722945482,-0.2501479486308675,-0.24663230996883403,-0.8234286726518811,0.16010431155483126,0.9826008259015384,-0.9659793123979747,1.0,0.7529758165643504,-0.9960946152060809,-0.42233370833176814,-0.01238866346289056,-0.24663230996883403,0.42826565386113796,-0.7037148401189638,0.9421608007687766,-0.8234286726518811,-0.026015430579440828,-0.4099406389623056,0.16010431155483126,-0.997205430865212,0.9826008259015384,-0.9659793123979747
1.5164,14.37,0.0,2.74,72.85,0.0,9.45,0.54,0.0,-0.984122361706534,0.05436950466761925,-0.4403504612831216,0.5132545454392191,0.05436950466761925,-0.02917014917780651,-0.4667423290301043,0.05436950466761925,-0.2307350591400059,-0.167959694702846,0.7353628946938569,-0.2307350591400059,0.25520053312792856,-0.6981663254134911,-0.2307350591400059,-0.9204396175879807,-0.8290616049180339,1.0,-0.9996819412301848,0.8577086813638242,1.0,0.9816672133697061,-0.9204396175879807,0.9300047296636599,-0.990436984097473,-0.9204396175879807,-0.8290616049180339,0.8146963231790934,-0.42361045720064006,-0.8290616049180339,-0.9996819412301848,0.8577086813638242,1.0,-0.8444696962887733,-0.9996819412301848,0.8577086813638242
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,-0.9986621329148571,0.054539252431542576,-0.3109182172556779,0.2943761140081992,-0.02543093123974738,-0.2948937171592548,-0.8443943744207575,0.054539252431542576,-0.0028330550561391095,-0.2558816392184792,0.34871718957500053,-0.08273836737684159,-0.23959133275973757,-0.8737369830110809,-0.0028330550561391095,-0.9659793123979747,-0.9382121725782128,0.9968017063026194,-0.9701911580773572,0.48887208186052755,1.0,0.995791509324775,-0.9835573130340064,0.8745105391649051,-0.6978483250035639,-0.9659793123979747,-0.9075561698244908,0.9941097881681046,-0.15677790116395507,-0.9382121725782128,-0.986454801491336,0.41759450395835795,0.9968017063026194,-0.6857067929189065,-0.9701911580773572,0.48887208186052755
1.51685,14.92,0.0,1.99,73.06,0.0,8.4,1.59,0.0,-0.7459163450106223,0.05392016477980652,-0.9340318706139389,0.6812161990196197,0.05392016477980652,-0.8813558099249652,-0.9993965347155973,0.05392016477980652,-0.7052906540571183,-0.3604586903299323,0.9998813345586655,-0.7052906540571183,-0.23959133275973757,-0.6952442031491077,-0.7052906540571183,-0.40703320665926557,-0.6942860108229739,1.0,-0.5192886541166856,-0.019202492901692646,1.0,0.9399803246531716,-0.40703320665926557,-0.5692343351685681,-0.9054288894796296,-0.40703320665926557,-0.6942860108229739,0.9755889966420015,0.7328985182584749,-0.6942860108229739,-0.5192886541166856,-0.019202492901692646,1.0,-0.8444696962887723,-0.5192886541166856,-0.019202492901692646
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,-0.9851266625826868,0.05012531265959724,-0.9214276713213976,0.897127016378304,0.05012531265959724,-0.859823700846684,-0.9998184142697297,0.05012531265959724,-0.22099351850480609,-0.7825552589379462,0.9830107967504932,-0.22099351850480609,-0.690329876201575,-0.9576594803233847,-0.22099351850480609,-0.4342483461183005,-0.3962485891934357,1.0,-0.5530481199123021,-0.06914844865406196,1.0,0.9991274967072914,-0.4342483461183005,-0.5103349969029025,-0.8686094366471648,-0.4342483461183005,-0.3962485891934357,0.9840949675866211,0.9433455556235062,-0.3962485891934357,-0.5530481199123021,-0.06914844865406196,1.0,-0.7929126513038623,-0.5530481199123021,-0.06914844865406196
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,-0.9822776606093405,0.05425966704160031,-0.9508219831098104,0.963312387457047,0.05425966704160031,-0.8409650489168213,-0.9984833341710907,0.05425966704160031,-0.240453526461572,-0.8184795410720783,0.9996772925749932,-0.240453526461572,-0.645704010918532,-0.9708518239398812,-0.240453526461572,-0.36087288013976715,-0.2157182702380314,1.0,-0.585922826693367,0.0007963267107332633,1.0,0.9885040691221892,-0.36087288013976715,-0.5443166386804261,-0.9329020910333036,-0.36087288013976715,-0.2157182702380314,0.9176815501545114,0.9762835538078544,-0.2157182702380314,-0.585922826693367,0.0007963267107332633,1.0,-0.8108331849671466,-0.585922826693367,0.0007963267107332633
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,-0.9992338645321127,0.053660541195290956,-0.898033553729664,0.8672652730851685,0.053660541195290956,-0.7568397133031419,-0.9989642644286468,0.053660541195290956,-0.09269977743157382,-0.824183878421875,0.9306561419078602,-0.09269977743157382,-0.6533074767359613,-0.9816175436063844,-0.09269977743157382,-0.48748210233435935,-0.4505911043892119,1.0,-0.6932712706162236,-0.09904103659872802,1.0,0.9991274967072914,-0.48748210233435935,-0.29128928172134555,-0.8205593573395608,-0.48748210233435935,-0.4505911043892119,0.9557519266927036,0.9329682168849933,-0.4505911043892119,-0.6932712706162236,-0.09904103659872802,1.0,-0.6484711066917654,-0.6932712706162236,-0.09904103659872802
