RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe),Type
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,-0.9950595915369130,-0.8435551006302490,-0.9993182630185210,0.35329662169221300,0.05225251979885550,-0.1564094319152010,0.05225251979885550,0.05225251979885550,-0.8408001438139210,-0.999116586679734,0.3580718776447270,0.047149454223816400,-0.1513609113970510,0.047149454223816400,0.047149454223816400,-0.7593990591375080,0.858620594603888,-0.5803868631552220,0.4920349695553620,-0.5803868631552220,-0.5803868631552220,0.48168165414406300,-0.08908541693645900,-0.015573657959447000,-0.08908541693645900,-0.08908541693645900,-0.9157727188827870,0.9527624500131390,-0.9157727188827870,-0.9157727188827870,-0.9945158095364890,1.0,1.0,-0.9945158095364890,-0.9945158095364890,1.0,6
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,-0.9790555424019790,-0.9938017293042790,-0.9960773521021630,0.7870609618168190,0.05777413817850040,-0.9486714684531150,0.05777413817850040,0.05777413817850040,-0.9081148108170470,-0.9732000466788270,0.5525250109006560,-0.25981735621375600,-0.9999993403876600,-0.25981735621375600,-0.25981735621375600,-0.990436984097473,0.6280307110071780,-0.16839744794907700,-0.9955119302282580,-0.16839744794907700,-0.16839744794907700,0.7701141090296620,0.030791459082466100,-0.9568666743872630,0.030791459082466100,0.030791459082466100,0.6613166137491600,0.8966771277927520,0.6613166137491600,0.6613166137491600,0.2609263150959940,1.0,1.0,0.2609263150959940,0.2609263150959940,1.0,6
1.51888,14.99,0.78,1.74,72.5,0.0,9.95,0.0,0.0,-0.6960487933634220,-0.6654404137285200,-0.9931297204207270,0.19028519447358600,0.0518930082152256,0.45583107388049000,0.0518930082152256,0.0518930082152256,-0.9980763390000590,-0.5216293511990910,0.8894781904056630,-0.7531471587589080,0.9814828407869830,-0.7531471587589080,-0.7531471587589080,-0.81295203709989,-0.5204922624215540,0.7109135380122770,-0.262463465551043,0.7109135380122770,0.7109135380122770,0.40096742858904900,-0.16839744794907700,0.639944250264213,-0.16839744794907700,-0.16839744794907700,-0.9705316516498830,0.7188908065772780,-0.9705316516498830,-0.9705316516498830,-0.865212631343072,1.0,1.0,-0.865212631343072,-0.865212631343072,1.0,6
1.51916,14.15,0.0,2.09,72.74,0.0,10.88,0.0,0.0,-0.9992472476565510,0.05161338344262480,-0.8926673644949400,0.41844508690733700,0.05161338344262480,0.9860528468592220,0.05161338344262480,0.05161338344262480,-0.012832706608316800,-0.8617756456867940,0.476089053352859,-0.012832706608316800,0.9947267609970850,-0.012832706608316800,-0.012832706608316800,-0.49618891270599900,-0.885434173052209,1.0,-0.11531716371126800,1.0,1.0,0.842858202316649,-0.49618891270599900,0.919641581462169,-0.49618891270599900,-0.49618891270599900,-0.885434173052209,-0.3595584740224310,-0.885434173052209,-0.885434173052209,-0.11531716371126800,1.0,1.0,-0.11531716371126800,-0.11531716371126800,1.0,6
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,-0.9317015430448760,0.0510840826335389,-0.4872114076915330,0.9216310131295500,0.0510840826335389,0.9850177567409690,0.0510840826335389,0.0510840826335389,-0.41034564791167500,-0.8320721131583900,0.9971583371046440,-0.41034564791167500,0.7977397598084990,-0.41034564791167500,-0.41034564791167500,0.8472551110134160,-0.3404800069736890,1.0,0.22254651323816800,1.0,1.0,0.21097532930543600,0.8472551110134160,0.7064188202839370,0.8472551110134160,0.8472551110134160,-0.3404800069736890,-0.9924448300725430,-0.3404800069736890,-0.3404800069736890,0.22254651323816800,1.0,1.0,0.22254651323816800,0.22254651323816800,1.0,6
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,0.9991350910251670,0.0596109659522188,-0.2766955308302410,0.04785173238452200,0.0596109659522188,-0.3023607569533360,0.0596109659522188,0.0596109659522188,0.10106754792472600,0.4270613958204740,0.11277628311202600,0.10106754792472600,0.45115141704025400,0.10106754792472600,0.10106754792472600,0.9427546655283460,0.9999306600174660,1.0,0.9334744701125120,1.0,1.0,0.9387621370482150,0.9427546655283460,0.7604343160346810,0.9427546655283460,0.9427546655283460,0.9999306600174660,0.9291863380514090,0.9999306600174660,0.9999306600174660,0.9334744701125120,1.0,1.0,0.9334744701125120,0.9334744701125120,1.0,6
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,-0.8743734154013230,-0.0010789801753318400,-0.9838942568379180,0.4740481136644130,-0.9915984956606190,0.7911406241450200,-0.9046312337610450,0.05945124972025320,-0.3790408608781640,-0.9784534628188840,0.10600249902117600,-0.966911577546057,0.9636523516532690,-0.676377327721684,0.43241277233123100,0.2932370853988630,0.8186291328662890,0.24508854269136200,-0.7004432545028280,-0.3168333656023180,-0.9982947757947530,0.7121616607553230,-0.9096285273579440,0.576126448927319,-0.9899924966004450,-0.23692904868467500,0.6761854923786990,-0.9553907483295970,0.17171734183077800,-0.8507587710905390,0.616257443581183,-0.9817022029984540,-0.18807683889288000,0.9438121398848470,0.657586742911669,0.371659872260533,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,-0.9915077849141180,0.06594313359985250,-0.82714535325853,-0.871889367160738,-0.986710355395036,0.5189324702799270,-0.9999769660527820,0.05239232803288110,0.29670498341551900,-0.6733713928499220,-0.7337316084754500,-0.9974064764544140,0.30539407542391600,-0.9708518239398820,-0.18181613830902000,0.6944181792510160,0.6307913561627240,0.007610946134147900,-0.9305889258445290,0.17667868149685700,-0.9929980366980930,-0.3498653439683800,-0.8585264337421020,-0.15538617644156500,-0.7593990591375080,-0.6045522710579300,-0.8989766103988530,-0.07092040065742730,-0.8119163530990350,-0.5347106465935880,0.5679241732886950,-0.9986693942378140,0.11056977982007000,0.42048665736974900,0.880829296973609,-0.059169093714148100,7
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,-0.7352144886314760,0.1501905633127180,-0.9255000230778540,0.07565029681110010,-0.5246923434174500,-0.5991381953201230,0.04762830127794170,0.04762830127794170,-0.4783366120376160,-0.507975692378278,-0.5428256668400300,0.09701411442317350,-0.9613722195415300,0.6420482618963620,0.6420482618963620,-0.1419083207836730,0.9486751518829700,-0.6978483250035640,0.9224682739361200,-0.9803817461388990,-0.9803817461388990,-0.2157182702380310,-0.2563109082275230,-0.8049399679500470,0.3342377271245030,0.3342377271245030,-0.7495800213847470,0.8909292896507500,-0.9923996959342070,-0.9923996959342070,-0.9999863651841220,0.8253356149096780,0.8253356149096780,-0.8282729333567240,-0.8282729333567240,1.0,7
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,-0.7810150979595070,-0.8359815212152280,-0.9043776185969960,-0.8896761006704080,-0.653102107428288,0.28297618753346200,0.04830751850130760,0.04830751850130760,-0.21701894718109100,-0.35111307122804300,-0.9562192313806350,-0.9961337256638670,0.8714030247877080,-0.6615119328113990,-0.6615119328113990,-0.43711544130702800,-0.9793917067576730,-0.9835573130340060,0.8217217718383780,-0.5885011172553460,-0.5885011172553460,-0.9979928587787160,-0.9487332188431070,0.7341579743117830,-0.4699231137276020,-0.4699231137276020,-0.3279807506981490,-0.09048871920607570,0.4130810873036340,0.4130810873036340,-0.4578490814853860,0.7248360107409050,0.7248360107409050,-0.9443372866993280,-0.9443372866993280,1.0,7
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0.0,0.03488332677047040,-0.9775999709576700,-0.952959165275378,-0.954451290248582,-0.2598372625747930,-0.7590966363263210,-0.9980750607606440,0.04712886278096790,0.3346562331308540,-0.17780907112311900,-0.17292434491803300,-0.9241328000731310,0.743343562696173,0.1900768325893100,-0.9966368740922920,-0.9999987317275400,-0.9999943250345790,-0.5389614493995120,-0.5274313005356100,-0.9329020910333040,-0.2563109082275230,-0.8694882246706100,-0.04918382191417060,-0.8798632124828490,-0.988531820827396,0.2578500325326700,-0.05413881237724890,-0.8774944956732020,-0.989268917943824,0.2530530348033070,-0.8752818770834650,-0.40703320665926600,0.9523335698857130,-0.6484711066917650,-0.6860299601802820,-0.10898675223987100,7
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,-0.9517727156433620,-0.9880828495377070,-0.9864942417035960,0.7094395345530260,0.05463910332141440,-0.7239038997004160,-0.6482879228230790,0.05463910332141440,-0.9988499829546510,-0.9992794816843870,0.5532011269993190,0.25434168418624400,-0.8478646592749070,-0.4819098543316290,0.25434168418624400,-0.9096285273579440,0.8687004251710250,-0.2076810016087840,-0.5189090939577430,-0.8244352886772220,-0.2076810016087840,0.8736102863111350,-0.21745242068136500,-0.5103349969029010,-0.8300535352352220,-0.21745242068136500,-0.6649503643367160,0.9960783826333370,0.032566881142087300,-0.6649503643367160,-0.7284236861977680,0.7248360107409050,1.0,-0.9999863651841220,-0.7284236861977680,0.7248360107409050,7
1.51602,14.85,0.0,2.38,73.28,0.0,8.76,0.64,0.09,-0.7911821894553600,0.054748938669153500,-0.7286638567655730,0.8240893171055310,0.054748938669153500,-0.6590495173233040,-0.5523858475698710,-0.03521638994638130,-0.6539796360890290,-0.048740276066700500,0.9863516370836340,-0.6539796360890290,0.048036604666142700,-0.9763399001451280,-0.719327020537238,-0.7237378787025690,-0.5204922624215540,1.0,-0.7870537770643240,0.8020957578842930,0.9959527330119940,0.965931798010725,-0.7237378787025690,0.14392414497799300,-0.9926167167059370,-0.7828316566380650,-0.5204922624215540,0.9363922465601980,0.09244047741847610,-0.4416414193077840,-0.7870537770643240,0.8020957578842930,0.9959527330119940,-0.9996930420352070,-0.8393130343914840,0.7451744023448700,7
1.51623,14.2,0.0,2.79,73.46,0.04,9.04,0.4,0.09,-0.9999658307651890,0.054539252431542600,-0.39508371715217300,0.9122741798157380,0.014565811691647200,-0.42534611662349100,-0.3386047646400370,-0.03542625890753500,-0.06279172292408180,-0.28476339468602800,0.95396870285333,-0.10265191758581100,-0.31641213429626500,-0.4464848914122660,-0.1522387756638650,-0.9388254042737360,-0.359215694720227,0.9992001066609780,-0.9268817986880360,0.9210609940028850,0.9959527330119940,0.6586475955825520,-0.9518465095402420,0.7409109405100260,-0.9988285931772190,-0.9659793123979750,-0.32160813176404700,0.6832507093535930,0.032566881142087300,-0.2738822864870270,-0.9411505223377320,0.9047516632199640,0.9915618937147880,-0.9998841469978860,-0.9568666743872630,0.8823328586101220,7
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,-0.847665606929013,0.05358065628484170,-0.9302886643317870,0.6516537483716000,0.05358065628484170,-0.8124746108757820,-0.9994082870762310,-0.026390608892072600,-0.5751872690824030,-0.504462722145928,0.9811261997946840,-0.5751872690824030,-0.2782242832789490,-0.8068259031699940,-0.6387196101514880,-0.4161468365471420,-0.7225109477983750,1.0,-0.6256920379942950,-0.019202492901692600,0.9968017063026190,0.9293220412920780,-0.4161468365471420,-0.44893603808092,-0.9011387094668890,-0.48748210233435900,-0.7225109477983750,0.9913782558773140,0.7051060149232230,-0.6649503643367160,-0.6256920379942950,-0.019202492901692600,0.9968017063026190,-0.7679114921698740,-0.6860299601802820,-0.09904103659872830,7
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,-0.9327365540050220,0.0539401356740166,-0.9375639630843440,0.830164479703051,0.0539401356740166,-0.8184707464554470,-0.9985009005855470,-0.016032986228019400,-0.41034564791167500,-0.6733713928499220,0.9934412552329650,-0.41034564791167500,-0.46350341921258200,-0.9122565482301330,-0.47312369706467600,-0.397878873789916,-0.5119277164778860,1.0,-0.6178601819419250,0.0007963267107332630,0.9975510002532800,0.9917906001833230,-0.397878873789916,-0.47553692799599300,-0.917754505966276,-0.46107269137671300,-0.5119277164778860,0.9917435630422240,0.858620594603888,-0.4505911043892120,-0.6178601819419250,0.0007963267107332630,0.9975510002532800,-0.786779754396419,-0.6713422630206090,-0.06914844865406220,7
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,-0.9986214951737280,0.05531807483105810,-0.49422140261841100,0.8810240977347670,-0.02465117584910160,-0.398723311618606,-0.5266489253123430,0.005346301325735920,-0.0028330550561391100,-0.4428362974924430,0.9070409336459790,-0.08273836737684160,-0.34472414556982100,-0.5751872690824030,-0.05280848317388080,-0.8953443058394920,-0.42361045720064000,0.9968017063026190,-0.9377236444023320,0.8196480178454800,0.9987502603949660,0.7827173638622760,-0.9280727102093330,0.6848703183835530,-0.9890078269824330,-0.9164848133487690,-0.3498653439683800,0.7119037480236560,0.17171734183077800,-0.37780770097834300,-0.9624854679762370,0.7712460149971070,0.9915618937147880,-0.9676072634589880,-0.9539136059197590,0.7899922314973650,7
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,-0.948476689830541,0.055208242930476700,-0.6106086927552550,0.7944689496104190,-0.08466220685558180,-0.06995709990442760,-0.6851165394426350,0.04522090033364640,0.26399995025572000,-0.7635285029919570,0.6489488382546990,0.1268244729473490,-0.2782242832789490,-0.5165638642860120,0.25434168418624500,-0.8244352886772220,-0.5625173152563640,0.9902159962126370,-0.9998908079249590,0.6894984329517470,0.9999500004166650,0.9316835325638790,-0.8953443058394920,0.8159818923245940,-0.9783616785819340,-0.8300535352352220,-0.4416414193077840,0.5746736518563770,0.21097532930543600,-0.5542214723793800,-0.9921699600893010,0.5816830894638840,0.9887710779360420,-0.7001262430542170,-0.9999885855671580,0.6822212072876140,7
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,-0.8730827355279,0.053500771031476500,-0.7546489879241530,0.8247967479534070,0.053500771031476500,-0.5040695424115190,-0.5699735575287960,0.053500771031476500,-0.5335843865891180,-0.2364975911413840,0.9998813345586660,-0.5335843865891180,0.08794135004389140,-0.940069154930553,-0.5335843865891180,-0.695563326462902,-0.5204922624215540,1.0,-0.8893942467775810,0.7899922314973650,1.0,0.9755082656138460,-0.695563326462902,0.29019032263813500,-0.9899924966004450,-0.695563326462902,-0.5204922624215540,0.8532601383952600,0.11233502658579900,-0.5204922624215540,-0.8893942467775810,0.7899922314973650,1.0,-0.982895383053711,-0.8893942467775810,0.7899922314973650,7
1.51531,14.38,0.0,2.66,73.1,0.04,9.08,0.64,0.0,-0.9825018712124470,0.05545785991810230,-0.5116284179394380,0.7088613877328790,0.01548570779753120,-0.3896617536724420,-0.5517938605182420,0.05545785991810230,-0.240453526461572,-0.2364975911413840,0.8848640167897930,-0.2790772624876390,-0.10176841212464500,-0.7725408701107990,-0.240453526461572,-0.886258343877352,-0.6649503643367160,0.9992001066609780,-0.9411505223377320,0.8020957578842930,1.0,0.9352695978962520,-0.9040721420170610,0.6775495468382800,-0.9874797699088650,-0.886258343877352,-0.6345509391160210,0.8782571979396010,-0.08731602611851310,-0.6649503643367160,-0.9539136059197590,0.7775727187509280,0.9992001066609780,-0.95673756308306,-0.9411505223377320,0.8020957578842930,7
1.51609,15.01,0.0,2.51,73.05,0.05,8.83,0.53,0.0,-0.683589641533364,0.05467904352442970,-0.6336784326148490,0.6732997110913430,0.004706309421108990,-0.6047757749619680,-0.4575995888976990,0.05467904352442970,-0.7661526988005200,0.23890729598243600,0.9954523273268090,-0.7973147490586090,0.2744859684947120,-0.9859273015453160,-0.7661526988005200,-0.8070881803961460,-0.7014481688394930,0.9987502603949660,-0.8282729333567240,0.862807070514761,1.0,0.9869427268940770,-0.8355887771314070,0.3376561735783410,-0.9948439033594600,-0.8070881803961460,-0.6649503643367160,0.980345528667094,-0.24491047981296400,-0.7014481688394930,-0.8552423788540460,0.8364626499151870,0.9987502603949660,-0.9979026414617450,-0.8282729333567240,0.862807070514761,7
1.51508,15.15,0.0,2.25,73.5,0.0,8.34,0.63,0.0,-0.5758795476915410,0.055687504485811300,-0.8118472408673450,0.9274939910705360,0.055687504485811300,-0.9088397968789410,-0.5432335152754010,0.055687504485811300,-0.848335236895769,0.12094359992847400,0.7741623082519140,-0.848335236895769,-0.07188285268913370,-0.9974064764544140,-0.848335236895769,-0.628173622722739,-0.32160813176404700,1.0,-0.46710904045956900,0.8080275083121520,1.0,0.9387621370482150,-0.628173622722739,-0.39454652444384100,-0.9659793123979750,-0.628173622722739,-0.32160813176404700,0.9874507816402050,0.29797696348019100,-0.32160813176404700,-0.46710904045956900,0.8080275083121520,1.0,-0.8983585839090320,-0.46710904045956900,0.8080275083121520,7
1.51653,11.95,0.0,1.19,75.18,2.7,8.93,0.0,0.0,0.6214851093141040,0.05423969649356590,-0.9068436376449850,0.26913040933271800,-0.47578735178848700,-0.5218722220595530,0.05423969649356590,0.05423969649356590,0.8159818923245940,0.8399369017140290,0.6714783710299630,-0.49064782101473700,-0.4436324464306310,0.8159818923245940,0.8159818923245940,0.371659872260533,0.9762835538078570,-0.9040721420170610,-0.8800741638058530,1.0,1.0,0.5638333841757950,-0.7327735548521210,-0.7679114921698740,0.371659872260533,0.371659872260533,-0.7901048233705710,-0.7564018877207840,0.9762835538078570,0.9762835538078570,0.5927150739007800,-0.9040721420170610,-0.9040721420170610,-0.8800741638058530,-0.8800741638058530,1.0,7
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,-0.7917200739054320,0.05562759749079260,-0.7013210233334740,0.986731302978481,0.05562759749079260,-0.8868276824752280,-0.4832329357038050,0.05562759749079260,-0.6539796360890290,-0.008759482722945480,0.8222712834681780,-0.6539796360890290,-0.3164121342962610,-0.9559364026863820,-0.6539796360890290,-0.7507546047254910,-0.10722084852347700,1.0,-0.5107168432519060,0.8472551110134160,1.0,0.7372696473652990,-0.7507546047254910,-0.18451099122887200,-0.9869722926960380,-0.7507546047254910,-0.10722084852347700,0.9095522153950310,0.4372806189609530,-0.10722084852347700,-0.5107168432519060,0.8472551110134160,1.0,-0.8893942467775820,-0.5107168432519060,0.8472551110134160,7
1.51658,14.8,0.0,1.99,73.11,0.0,8.28,1.71,0.0,-0.8204396626198140,0.05418977002857760,-0.9341282777798390,0.7167654724814990,0.05418977002857760,-0.9316741869698790,-0.9963907486829750,0.05418977002857760,-0.6153524829547210,-0.46953107608265800,0.9985101012891040,-0.6153524829547210,-0.46350341921258200,-0.6952442031491080,-0.6153524829547210,-0.40703320665926600,-0.6574483660720190,1.0,-0.4132483386740280,-0.13875453495237800,1.0,0.955859918302251,-0.40703320665926600,-0.6635651871965360,-0.848100031710408,-0.40703320665926600,-0.6574483660720190,0.9578400196842930,0.8374347922684150,-0.6574483660720190,-0.4132483386740280,-0.13875453495237800,1.0,-0.8444696962887730,-0.4132483386740280,-0.13875453495237800,7
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,-0.7260702653585220,0.05459916303097670,-0.7993537942395870,0.8353354175916680,0.05459916303097670,-0.6957074468191210,-0.577263688349202,0.05459916303097670,-0.7262376547487790,-0.05872578747008090,0.9595475082507650,-0.7262376547487790,0.0978980435349059,-0.9961337256638670,-0.7262376547487790,-0.6436084187135410,-0.5033119781891870,1.0,-0.7552387953835580,0.7838216658808490,1.0,0.9852826912157270,-0.6436084187135410,-0.015573657959447000,-0.9797489235606840,-0.6436084187135410,-0.5033119781891870,0.9464979787735550,0.14209011996687600,-0.5033119781891870,-0.7552387953835580,0.7838216658808490,1.0,-0.9989976346155040,-0.7552387953835580,0.7838216658808490,7
1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,-0.7252790218290710,0.05345084257421310,-0.984599641510925,0.6287095406853310,0.05345084257421310,-0.7632020912243860,-0.9972430541882200,0.05345084257421310,-0.7262376547487790,-0.504462722145928,0.9996975754357740,-0.7262376547487790,-0.001944900697305700,-0.7023970575027140,-0.7262376547487790,-0.2272020946930870,-0.7429235156722650,1.0,-0.6860299601802820,0.02079482780309240,1.0,0.8206643165974310,-0.2272020946930870,-0.552678081727632,-0.9783616785819340,-0.2272020946930870,-0.7429235156722650,0.9966881176125150,0.6537826043781700,-0.7429235156722650,-0.6860299601802820,0.02079482780309240,1.0,-0.7416818384607950,-0.6860299601802820,0.02079482780309240,7
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,-0.7327195327922150,0.05431957855544860,-0.9701719166318060,0.7166748155638060,0.05431957855544860,-0.7236830943773100,-0.9701027135711250,0.05431957855544860,-0.719327020537238,-0.45178003126522700,0.9963551495580580,-0.719327020537238,0.048036604666142700,-0.8184795410720780,-0.719327020537238,-0.294759352997261,-0.6574483660720190,1.0,-0.7284236861977680,0.18964083129783400,1.0,0.9138118099393840,-0.294759352997261,-0.4399781014467580,-0.9941296760805460,-0.294759352997261,-0.6574483660720190,0.995143842178187,0.6151471869018410,-0.6574483660720190,-0.7284236861977680,0.18964083129783400,1.0,-0.8108331849671470,-0.7284236861977680,0.18964083129783400,7
1.51831,14.39,0.0,1.82,72.86,1.41,6.47,2.88,0.0,-0.9799976339047500,0.05246223176498150,-0.9807134587587720,0.523439498021696,-0.9773413447794060,-0.13392475770166800,-0.3089406378311590,0.05246223176498150,-0.2501479486308680,-0.8766042809775730,0.755359162711905,-0.9957676088732890,-0.4256207413818010,-0.008759482722945480,-0.2501479486308680,-0.24663230996883400,-0.8234286726518810,0.16010431155483100,0.9826008259015380,-0.9659793123979750,1.0,0.7529758165643500,-0.9960946152060810,-0.42233370833176800,-0.01238866346289060,-0.24663230996883400,0.42826565386113800,-0.7037148401189640,0.9421608007687770,-0.8234286726518810,-0.026015430579440800,-0.4099406389623060,0.16010431155483100,-0.997205430865212,0.9826008259015380,-0.9659793123979750,7
1.5164,14.37,0.0,2.74,72.85,0.0,9.45,0.54,0.0,-0.984122361706534,0.05436950466761930,-0.4403504612831220,0.5132545454392190,0.05436950466761930,-0.02917014917780650,-0.4667423290301040,0.05436950466761930,-0.2307350591400060,-0.167959694702846,0.7353628946938570,-0.2307350591400060,0.25520053312792900,-0.6981663254134910,-0.2307350591400060,-0.9204396175879810,-0.8290616049180340,1.0,-0.9996819412301850,0.8577086813638240,1.0,0.9816672133697060,-0.9204396175879810,0.9300047296636600,-0.990436984097473,-0.9204396175879810,-0.8290616049180340,0.8146963231790930,-0.42361045720064000,-0.8290616049180340,-0.9996819412301850,0.8577086813638240,1.0,-0.8444696962887730,-0.9996819412301850,0.8577086813638240,7
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,-0.9986621329148570,0.054539252431542600,-0.3109182172556780,0.2943761140081990,-0.02543093123974740,-0.2948937171592550,-0.8443943744207580,0.054539252431542600,-0.0028330550561391100,-0.2558816392184790,0.34871718957500100,-0.08273836737684160,-0.23959133275973800,-0.8737369830110810,-0.0028330550561391100,-0.9659793123979750,-0.9382121725782130,0.9968017063026190,-0.9701911580773570,0.48887208186052800,1.0,0.995791509324775,-0.9835573130340060,0.8745105391649050,-0.6978483250035640,-0.9659793123979750,-0.9075561698244910,0.9941097881681050,-0.15677790116395500,-0.9382121725782130,-0.986454801491336,0.41759450395835800,0.9968017063026190,-0.6857067929189070,-0.9701911580773570,0.48887208186052800,7
1.51685,14.92,0.0,1.99,73.06,0.0,8.4,1.59,0.0,-0.7459163450106220,0.05392016477980650,-0.9340318706139390,0.6812161990196200,0.05392016477980650,-0.8813558099249650,-0.9993965347155970,0.05392016477980650,-0.7052906540571180,-0.3604586903299320,0.9998813345586660,-0.7052906540571180,-0.23959133275973800,-0.6952442031491080,-0.7052906540571180,-0.40703320665926600,-0.6942860108229740,1.0,-0.5192886541166860,-0.019202492901692600,1.0,0.9399803246531720,-0.40703320665926600,-0.5692343351685680,-0.9054288894796300,-0.40703320665926600,-0.6942860108229740,0.9755889966420020,0.7328985182584750,-0.6942860108229740,-0.5192886541166860,-0.019202492901692600,1.0,-0.8444696962887720,-0.5192886541166860,-0.019202492901692600,7
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,-0.9851266625826870,0.05012531265959720,-0.9214276713213980,0.897127016378304,0.05012531265959720,-0.859823700846684,-0.9998184142697300,0.05012531265959720,-0.22099351850480600,-0.7825552589379460,0.9830107967504930,-0.22099351850480600,-0.690329876201575,-0.9576594803233850,-0.22099351850480600,-0.4342483461183010,-0.3962485891934360,1.0,-0.5530481199123020,-0.06914844865406200,1.0,0.9991274967072910,-0.4342483461183010,-0.5103349969029030,-0.8686094366471650,-0.4342483461183010,-0.3962485891934360,0.9840949675866210,0.9433455556235060,-0.3962485891934360,-0.5530481199123020,-0.06914844865406200,1.0,-0.7929126513038620,-0.5530481199123020,-0.06914844865406200,7
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,-0.9822776606093410,0.05425966704160030,-0.9508219831098100,0.963312387457047,0.05425966704160030,-0.8409650489168210,-0.9984833341710910,0.05425966704160030,-0.240453526461572,-0.8184795410720780,0.9996772925749930,-0.240453526461572,-0.645704010918532,-0.9708518239398810,-0.240453526461572,-0.36087288013976700,-0.2157182702380310,1.0,-0.585922826693367,0.0007963267107332630,1.0,0.9885040691221890,-0.36087288013976700,-0.5443166386804260,-0.9329020910333040,-0.36087288013976700,-0.2157182702380310,0.9176815501545110,0.9762835538078540,-0.2157182702380310,-0.585922826693367,0.0007963267107332630,1.0,-0.8108331849671470,-0.585922826693367,0.0007963267107332630,7
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,-0.9992338645321130,0.053660541195291000,-0.898033553729664,0.8672652730851690,0.053660541195291000,-0.7568397133031420,-0.9989642644286470,0.053660541195291000,-0.09269977743157380,-0.824183878421875,0.9306561419078600,-0.09269977743157380,-0.6533074767359610,-0.9816175436063840,-0.09269977743157380,-0.48748210233435900,-0.4505911043892120,1.0,-0.6932712706162240,-0.09904103659872800,1.0,0.9991274967072910,-0.48748210233435900,-0.29128928172134600,-0.8205593573395610,-0.48748210233435900,-0.4505911043892120,0.9557519266927040,0.9329682168849930,-0.4505911043892120,-0.6932712706162240,-0.09904103659872800,1.0,-0.6484711066917650,-0.6932712706162240,-0.09904103659872800,7
